;dt;stock_symbol;sentiment_bullish;sentiment_not_bullish;Adj Close;Close;High;Low;Open;Volume
16;2021-05-27;GME;24502.11;285.9;254.1300048828125;254.1300048828125;264.0;227.0;229.8000030517578;15526300.0
17;2021-05-28;GME;2033.35;16411.62;222.0;222.0;268.79998779296875;221.42999267578125;262.9700012207031;11751400.0
18;2021-05-29;GME;203.19;14809.68;222.0;222.0;268.79998779296875;221.42999267578125;262.9700012207031;11751400.0
19;2021-05-30;GME;0.0;9079.58;222.0;222.0;268.79998779296875;221.42999267578125;262.9700012207031;11751400.0
20;2021-05-31;GME;254.84;346.75;222.0;222.0;268.79998779296875;221.42999267578125;262.9700012207031;11751400.0
21;2021-06-01;GME;0.0;0.0;249.02000427246094;249.02000427246094;254.97999572753906;227.07000732421875;233.47999572753906;9625600.0
22;2021-06-02;GME;0.0;29297.45;282.239990234375;282.239990234375;294.0;244.3000030517578;248.8800048828125;16019200.0
23;2021-06-03;GME;6081.76;138.16;258.17999267578125;258.17999267578125;274.42999267578125;242.1199951171875;265.7099914550781;8000000.0
24;2021-06-04;GME;591.51;0.0;248.36000061035156;248.36000061035156;265.0;245.77000427246094;256.0199890136719;3637500.0
25;2021-06-05;GME;5934.9;147.25;248.36000061035156;248.36000061035156;265.0;245.77000427246094;256.0199890136719;3637500.0
26;2021-06-06;GME;720.75;3286.08;248.36000061035156;248.36000061035156;265.0;245.77000427246094;256.0199890136719;3637500.0
27;2021-06-07;GME;3410.52;5017.789999999999;280.010009765625;280.010009765625;282.0;255.1999969482422;258.0;6051500.0
28;2021-06-08;GME;1598.22;500.92;300.0;300.0;344.6600036621094;281.0;292.0;17439100.0
29;2021-06-09;GME;27231.04;9663.689999999999;302.55999755859375;302.55999755859375;328.0;291.510009765625;303.1199951171875;13429300.0
30;2021-06-10;GME;0.0;603.19;220.38999938964844;220.38999938964844;288.0;211.0;282.0;22980200.0
31;2021-05-11;AMC;101.67999999999999;0.0;10.050000190734863;10.050000190734863;10.479999542236328;9.600000381469727;9.930000305175781;49601000.0
32;2021-05-12;AMC;495.87;0.0;10.319999694824219;10.319999694824219;10.630000114440918;10.020000457763672;10.029999732971191;54423500.0
33;2021-05-13;AMC;363.44;0.0;12.770000457763672;12.770000457763672;14.199999809265137;10.640000343322754;10.880000114440918;296525000.0
34;2021-05-14;AMC;1854.52;9588.539999999999;12.979999542236328;12.979999542236328;14.34000015258789;12.569999694824219;13.3100004196167;207589900.0
35;2021-05-15;AMC;2500.86;2689.91;12.979999542236328;12.979999542236328;14.34000015258789;12.569999694824219;13.3100004196167;207589900.0
36;2021-05-16;AMC;0.0;424.8;12.979999542236328;12.979999542236328;14.34000015258789;12.569999694824219;13.3100004196167;207589900.0
37;2021-05-17;AMC;0.0;0.0;13.949999809265137;13.949999809265137;14.380000114440918;13.390000343322754;13.670000076293945;158933100.0
38;2021-05-18;AMC;1672.17;484.83;14.029999732971191;14.029999732971191;14.670000076293945;13.569999694824219;14.25;172488400.0
39;2021-05-19;AMC;4906.37;59465.920000000006;12.640000343322754;12.640000343322754;13.3100004196167;12.140000343322754;12.949999809265137;89024100.0
40;2021-05-20;AMC;1067.43;182.0;12.550000190734863;12.550000190734863;12.989999771118164;12.029999732971191;12.59000015258789;61419700.0
41;2021-05-21;AMC;318.71999999999997;0.0;12.079999923706055;12.079999923706055;12.84000015258789;12.050000190734863;12.609999656677246;53937700.0
42;2021-05-22;AMC;126.16;16688.8;12.079999923706055;12.079999923706055;12.84000015258789;12.050000190734863;12.609999656677246;53937700.0
43;2021-05-23;AMC;0.0;220.0;12.079999923706055;12.079999923706055;12.84000015258789;12.050000190734863;12.609999656677246;53937700.0
44;2021-05-24;AMC;0.0;86.32;13.680000305175781;13.680000305175781;13.960000038146973;12.170000076293945;12.380000114440918;113319200.0
45;2021-05-25;AMC;110.5;1754.0400000000002;16.40999984741211;16.40999984741211;16.670000076293945;13.550000190734863;13.609999656677246;213644100.0
46;2021-05-26;AMC;3601.67;0.0;19.559999465942383;19.559999465942383;19.950000762939453;17.260000228881836;17.760000228881836;379064100.0
47;2021-05-27;AMC;10870.320000000002;57611.46;26.520000457763672;26.520000457763672;29.760000228881836;18.309999465942383;18.610000610351562;705545700.0
48;2021-05-28;AMC;18711.82;19707.010000000002;26.1200008392334;26.1200008392334;36.720001220703125;24.170000076293945;31.809999465942383;660623600.0
49;2021-05-29;AMC;47146.70999999999;15464.19;26.1200008392334;26.1200008392334;36.720001220703125;24.170000076293945;31.809999465942383;660623600.0
50;2021-05-30;AMC;7910.98;8735.67;26.1200008392334;26.1200008392334;36.720001220703125;24.170000076293945;31.809999465942383;660623600.0
51;2021-05-31;AMC;2159.94;0.0;26.1200008392334;26.1200008392334;36.720001220703125;24.170000076293945;31.809999465942383;660623600.0
52;2021-06-01;AMC;2279.79;0.0;32.040000915527344;32.040000915527344;33.529998779296875;28.530000686645508;31.889999389648438;508694600.0
53;2021-06-02;AMC;16030.26;1472.06;62.54999923706055;62.54999923706055;72.62000274658203;35.59000015258789;37.52000045776367;766462500.0
54;2021-06-03;AMC;75061.83;2350.56;51.34000015258789;51.34000015258789;68.80000305175781;37.65999984741211;58.099998474121094;598142200.0
55;2021-06-04;AMC;12456.02;20573.75;47.90999984741211;47.90999984741211;57.47999954223633;46.040000915527344;48.790000915527344;337710100.0
56;2021-06-05;AMC;3233.7;64161.96;47.90999984741211;47.90999984741211;57.47999954223633;46.040000915527344;48.790000915527344;337710100.0
57;2021-06-06;AMC;7830.62;1566.92;47.90999984741211;47.90999984741211;57.47999954223633;46.040000915527344;48.790000915527344;337710100.0
58;2021-06-07;AMC;5140.52;20158.370000000003;55.0;55.0;59.68000030517578;51.5;52.380001068115234;349094900.0
59;2021-06-08;AMC;6761.39;1308.02;55.04999923706055;55.04999923706055;60.619998931884766;52.77000045776367;57.15999984741211;214490300.0
60;2021-06-09;AMC;3860.74;8454.57;49.34000015258789;49.34000015258789;53.38999938964844;48.119998931884766;52.20000076293945;150361300.0
61;2021-06-10;AMC;507.96000000000004;645.63;42.810001373291016;42.810001373291016;51.5;39.709999084472656;47.93000030517578;224860600.0
62;2021-05-11;CLOV;0.0;0.0;8.130000114440918;8.130000114440918;8.234999656677246;7.539999961853027;7.659999847412109;8188700.0
63;2021-05-12;CLOV;285.6;0.0;7.78000020980835;7.78000020980835;8.244999885559082;7.7129998207092285;7.96999979019165;7664000.0
64;2021-05-13;CLOV;0.0;0.0;7.260000228881836;7.260000228881836;7.949999809265137;7.079999923706055;7.920000076293945;9648800.0
65;2021-05-14;CLOV;86.58;0.0;7.46999979019165;7.46999979019165;7.684999942779541;7.184999942779541;7.3520002365112305;7968600.0
66;2021-05-15;CLOV;0.0;104.06;7.46999979019165;7.46999979019165;7.684999942779541;7.184999942779541;7.3520002365112305;7968600.0
67;2021-05-16;CLOV;0.0;0.0;7.46999979019165;7.46999979019165;7.684999942779541;7.184999942779541;7.3520002365112305;7968600.0
68;2021-05-17;CLOV;0.0;0.0;6.820000171661377;6.820000171661377;7.929999828338623;6.590000152587891;7.590000152587891;38562000.0
69;2021-05-18;CLOV;0.0;863.88;6.96999979019165;6.96999979019165;7.199999809265137;6.599999904632568;6.769999980926514;16185700.0
70;2021-05-19;CLOV;0.0;0.0;6.840000152587891;6.840000152587891;6.909999847412109;6.519000053405762;6.739999771118164;9210400.0
71;2021-05-20;CLOV;0.0;0.0;7.130000114440918;7.130000114440918;7.179999828338623;6.760000228881836;6.869999885559082;9340400.0
72;2021-05-21;CLOV;0.0;86.58;6.929999828338623;6.929999828338623;7.300000190734863;6.920000076293945;7.127999782562256;7435600.0
73;2021-05-22;CLOV;0.0;0.0;6.929999828338623;6.929999828338623;7.300000190734863;6.920000076293945;7.127999782562256;7435600.0
74;2021-05-23;CLOV;0.0;0.0;6.929999828338623;6.929999828338623;7.300000190734863;6.920000076293945;7.127999782562256;7435600.0
75;2021-05-24;CLOV;0.0;0.0;6.920000076293945;6.920000076293945;7.039999961853027;6.820000171661377;6.920000076293945;5711100.0
76;2021-05-25;CLOV;320.45;0.0;7.019999980926514;7.019999980926514;7.230000019073486;6.920000076293945;6.960000038146973;5745100.0
77;2021-05-26;CLOV;0.0;0.0;7.329999923706055;7.329999923706055;7.550000190734863;6.974999904632568;7.079999923706055;8083000.0
78;2021-05-27;CLOV;0.0;0.0;7.829999923706055;7.829999923706055;8.100000381469727;7.119999885559082;7.400000095367432;31641300.0
79;2021-05-28;CLOV;0.0;0.0;7.639999866485596;7.639999866485596;8.199999809265137;7.510000228881836;8.0600004196167;13836200.0
80;2021-05-29;CLOV;0.0;0.0;7.639999866485596;7.639999866485596;8.199999809265137;7.510000228881836;8.0600004196167;13836200.0
81;2021-05-30;CLOV;803.88;0.0;7.639999866485596;7.639999866485596;8.199999809265137;7.510000228881836;8.0600004196167;13836200.0
82;2021-05-31;CLOV;0.0;0.0;7.639999866485596;7.639999866485596;8.199999809265137;7.510000228881836;8.0600004196167;13836200.0
83;2021-06-01;CLOV;0.0;0.0;7.730000019073486;7.730000019073486;7.96999979019165;7.570000171661377;7.650000095367432;8800200.0
84;2021-06-02;CLOV;0.0;0.0;8.739999771118164;8.739999771118164;8.890000343322754;7.659999847412109;7.789999961853027;34883700.0
85;2021-06-03;CLOV;3536.72;617.1600000000001;8.9399995803833;8.9399995803833;10.460000038146973;8.550000190734863;10.010000228881836;48726800.0
86;2021-06-04;CLOV;1455.6;498.95;9.0;9.0;9.479999542236328;8.970000267028809;9.168999671936035;16049900.0
87;2021-06-05;CLOV;233.28000000000003;0.0;9.0;9.0;9.479999542236328;8.970000267028809;9.168999671936035;16049900.0
88;2021-06-06;CLOV;1313.84;0.0;9.0;9.0;9.479999542236328;8.970000267028809;9.168999671936035;16049900.0
89;2021-06-07;CLOV;2398.87;736.2099999999999;11.920000076293945;11.920000076293945;12.0;9.350000381469727;9.46500015258789;125343900.0
90;2021-06-08;CLOV;13980.91;23733.69;22.149999618530273;22.149999618530273;24.93000030517578;16.31999969482422;16.635000228881836;735483700.0
91;2021-06-09;CLOV;15115.82;9402.53;16.920000076293945;16.920000076293945;28.850000381469727;16.799999237060547;28.0;371777100.0
92;2021-06-10;CLOV;2770.35;3113.38;14.34000015258789;14.34000015258789;18.110000610351562;13.90999984741211;18.09000015258789;155520600.0
93;2021-05-11;WISH;0.0;0.0;11.779999732971191;11.779999732971191;12.130000114440918;11.074999809265137;11.180000305175781;6461300.0
94;2021-05-12;WISH;0.0;0.0;11.470000267028809;11.470000267028809;12.270000457763672;11.260000228881836;11.833999633789062;12551900.0
95;2021-05-13;WISH;0.0;0.0;8.109999656677246;8.109999656677246;10.149999618530273;7.949999809265137;10.010000228881836;42715700.0
96;2021-05-14;WISH;0.0;0.0;9.789999961853027;9.789999961853027;9.949999809265137;8.49899959564209;8.720000267028809;27260900.0
97;2021-05-15;WISH;0.0;0.0;9.789999961853027;9.789999961853027;9.949999809265137;8.49899959564209;8.720000267028809;27260900.0
98;2021-05-16;WISH;0.0;0.0;9.789999961853027;9.789999961853027;9.949999809265137;8.49899959564209;8.720000267028809;27260900.0
99;2021-05-17;WISH;0.0;0.0;8.779999732971191;8.779999732971191;9.600000381469727;8.520000457763672;9.569999694824219;15186000.0
100;2021-05-18;WISH;0.0;0.0;8.989999771118164;8.989999771118164;9.390000343322754;8.350000381469727;8.430000305175781;11103200.0
101;2021-05-19;WISH;0.0;0.0;9.119999885559082;9.119999885559082;9.15999984741211;8.451000213623047;8.569999694824219;7215700.0
102;2021-05-20;WISH;0.0;0.0;9.289999961853027;9.289999961853027;9.59000015258789;9.100000381469727;9.149999618530273;5682800.0
103;2021-05-21;WISH;0.0;0.0;9.319999694824219;9.319999694824219;9.428999900817871;9.121999740600586;9.239999771118164;3673400.0
104;2021-05-22;WISH;0.0;0.0;9.319999694824219;9.319999694824219;9.428999900817871;9.121999740600586;9.239999771118164;3673400.0
105;2021-05-23;WISH;0.0;0.0;9.319999694824219;9.319999694824219;9.428999900817871;9.121999740600586;9.239999771118164;3673400.0
106;2021-05-24;WISH;0.0;0.0;8.180000305175781;8.180000305175781;9.100000381469727;8.020000457763672;9.100000381469727;27097800.0
107;2021-05-25;WISH;0.0;0.0;7.840000152587891;7.840000152587891;8.279999732971191;7.699999809265137;8.204999923706055;20910700.0
108;2021-05-26;WISH;0.0;0.0;8.149999618530273;8.149999618530273;8.3100004196167;7.644999980926514;7.869999885559082;15802100.0
109;2021-05-27;WISH;405.45;0.0;8.350000381469727;8.350000381469727;8.8100004196167;8.0;8.130000114440918;22293700.0
110;2021-05-28;WISH;0.0;0.0;7.940000057220459;7.940000057220459;8.545999526977539;7.800000190734863;8.545999526977539;20974800.0
111;2021-05-29;WISH;0.0;0.0;7.940000057220459;7.940000057220459;8.545999526977539;7.800000190734863;8.545999526977539;20974800.0
112;2021-05-30;WISH;0.0;0.0;7.940000057220459;7.940000057220459;8.545999526977539;7.800000190734863;8.545999526977539;20974800.0
113;2021-05-31;WISH;0.0;0.0;7.940000057220459;7.940000057220459;8.545999526977539;7.800000190734863;8.545999526977539;20974800.0
114;2021-06-01;WISH;0.0;0.0;7.739999771118164;7.739999771118164;8.010000228881836;7.659999847412109;8.010000228881836;17546100.0
115;2021-06-02;WISH;1412.2;0.0;8.5;8.5;8.579999923706055;7.670000076293945;7.78000020980835;25126800.0
116;2021-06-03;WISH;0.0;106.0;8.279999732971191;8.279999732971191;8.75;8.251999855041504;8.390000343322754;19798000.0
117;2021-06-04;WISH;0.0;0.0;8.289999961853027;8.289999961853027;8.420000076293945;8.0600004196167;8.329999923706055;11911500.0
118;2021-06-05;WISH;0.0;0.0;8.289999961853027;8.289999961853027;8.420000076293945;8.0600004196167;8.329999923706055;11911500.0
119;2021-06-06;WISH;0.0;0.0;8.289999961853027;8.289999961853027;8.420000076293945;8.0600004196167;8.329999923706055;11911500.0
120;2021-06-07;WISH;0.0;0.0;7.760000228881836;7.760000228881836;7.949999809265137;7.519999980926514;7.679999828338623;41338900.0
121;2021-06-08;WISH;0.0;0.0;11.630000114440918;11.630000114440918;12.199999809265137;7.829999923706055;7.900000095367432;230258300.0
122;2021-06-09;WISH;17936.519999999997;3576.97;10.600000381469727;10.600000381469727;15.0;10.25;14.670000076293945;310735800.0
123;2021-06-10;WISH;8166.2;3286.12;10.6899995803833;10.6899995803833;11.609999656677246;10.199999809265137;11.069999694824219;96133400.0
124;2021-05-11;UWMC;0.0;0.0;6.382758617401123;6.789999961853027;6.864999771118164;6.25;6.360000133514404;8472100.0
125;2021-05-12;UWMC;313.29999999999995;0.0;6.93737268447876;7.380000114440918;7.610000133514404;6.699999809265137;6.739999771118164;10522400.0
126;2021-05-13;UWMC;926.4499999999999;216.0;6.974973678588867;7.420000076293945;7.800000190734863;7.03000020980835;7.349999904632568;8753900.0
127;2021-05-14;UWMC;289.04;0.0;7.05957555770874;7.510000228881836;7.570000171661377;7.255000114440918;7.460000038146973;4006200.0
128;2021-05-15;UWMC;693.63;788.01;7.05957555770874;7.510000228881836;7.570000171661377;7.255000114440918;7.460000038146973;4006200.0
129;2021-05-16;UWMC;2454.61;0.0;7.05957555770874;7.510000228881836;7.570000171661377;7.255000114440918;7.460000038146973;4006200.0
130;2021-05-17;UWMC;0.0;0.0;7.632989883422852;8.119999885559082;8.680000305175781;7.8520002365112305;8.079999923706055;16969600.0
131;2021-05-18;UWMC;6029.49;0.0;7.914997100830078;8.420000076293945;8.579999923706055;8.130000114440918;8.300000190734863;7328200.0
132;2021-05-19;UWMC;1874.16;0.0;7.858595848083496;8.359999656677246;8.65999984741211;7.989999771118164;8.140000343322754;6756000.0
133;2021-05-20;UWMC;405.01;0.0;7.820993900299072;8.319999694824219;8.569999694824219;8.119999885559082;8.319999694824219;4412900.0
134;2021-05-21;UWMC;771.1;147.9;7.585988521575928;8.069999694824219;8.4399995803833;8.010000228881836;8.369999885559082;4472800.0
135;2021-05-22;UWMC;272.96;124.74000000000001;7.585988521575928;8.069999694824219;8.4399995803833;8.010000228881836;8.369999885559082;4472800.0
136;2021-05-23;UWMC;203.15;0.0;7.585988521575928;8.069999694824219;8.4399995803833;8.010000228881836;8.369999885559082;4472800.0
137;2021-05-24;UWMC;0.0;229.91;7.745792388916016;8.239999771118164;8.390000343322754;8.130000114440918;8.199999809265137;4460200.0
138;2021-05-25;UWMC;0.0;0.0;7.867995262145996;8.369999885559082;8.428999900817871;8.133000373840332;8.279999732971191;4045100.0
139;2021-05-26;UWMC;0.0;0.0;8.056000709533691;8.569999694824219;8.640000343322754;8.319999694824219;8.329999923706055;5031000.0
140;2021-05-27;UWMC;502.48;0.0;8.620014190673828;9.170000076293945;9.220000267028809;8.555000305175781;8.65999984741211;12700000.0
141;2021-05-28;UWMC;809.8;270.0;8.356807708740234;8.890000343322754;9.399999618530273;8.779999732971191;9.380000114440918;5467700.0
142;2021-05-29;UWMC;0.0;130.83;8.356807708740234;8.890000343322754;9.399999618530273;8.779999732971191;9.380000114440918;5467700.0
143;2021-05-30;UWMC;0.0;0.0;8.356807708740234;8.890000343322754;9.399999618530273;8.779999732971191;9.380000114440918;5467700.0
144;2021-05-31;UWMC;0.0;0.0;8.356807708740234;8.890000343322754;9.399999618530273;8.779999732971191;9.380000114440918;5467700.0
145;2021-06-01;UWMC;0.0;0.0;8.36620807647705;8.899999618530273;9.03499984741211;8.800000190734863;8.890000343322754;2558900.0
146;2021-06-02;UWMC;0.0;0.0;8.469611167907715;9.010000228881836;9.180000305175781;8.555000305175781;8.75;8111000.0
147;2021-06-03;UWMC;0.0;0.0;8.319207191467285;8.850000381469727;9.09000015258789;8.649999618530273;8.899999618530273;4256500.0
148;2021-06-04;UWMC;217.36;0.0;8.328606605529785;8.859999656677246;8.949999809265137;8.75;8.920000076293945;3243100.0
149;2021-06-05;UWMC;0.0;0.0;8.328606605529785;8.859999656677246;8.949999809265137;8.75;8.920000076293945;3243100.0
150;2021-06-06;UWMC;0.0;0.0;8.328606605529785;8.859999656677246;8.949999809265137;8.75;8.920000076293945;3243100.0
151;2021-06-07;UWMC;208.32;0.0;8.554213523864746;9.100000381469727;9.149999618530273;8.692000389099121;8.859999656677246;4461200.0
152;2021-06-08;UWMC;564.48;0.0;8.69521713256836;9.25;9.34000015258789;8.890000343322754;9.15999984741211;6639600.0
153;2021-06-09;UWMC;2493.19;363.1;9.464956283569336;9.960000038146973;10.979999542236328;9.711000442504883;10.085000038146973;25567600.0
154;2021-06-10;UWMC;4574.65;0.0;9.179866790771484;9.65999984741211;10.800000190734863;9.5600004196167;10.279999732971191;15322700.0
155;2021-05-11;CLNE;281.24;0.0;8.539999961853027;8.539999961853027;8.649999618530273;7.849999904632568;8.029999732971191;5876600.0
156;2021-05-12;CLNE;0.0;0.0;8.130000114440918;8.130000114440918;8.5;8.09000015258789;8.3100004196167;4124600.0
157;2021-05-13;CLNE;0.0;0.0;7.869999885559082;7.869999885559082;8.489999771118164;7.590000152587891;8.029999732971191;5928000.0
158;2021-05-14;CLNE;0.0;0.0;8.25;8.25;8.34000015258789;7.96999979019165;8.0;5270500.0
159;2021-05-15;CLNE;0.0;0.0;8.25;8.25;8.34000015258789;7.96999979019165;8.0;5270500.0
160;2021-05-16;CLNE;0.0;0.0;8.25;8.25;8.34000015258789;7.96999979019165;8.0;5270500.0
161;2021-05-17;CLNE;0.0;0.0;8.130000114440918;8.130000114440918;8.170000076293945;7.909999847412109;7.940000057220459;4676400.0
162;2021-05-18;CLNE;0.0;0.0;8.029999732971191;8.029999732971191;8.279999732971191;7.949999809265137;8.109999656677246;4715200.0
163;2021-05-19;CLNE;0.0;0.0;7.869999885559082;7.869999885559082;7.929999828338623;7.5;7.570000171661377;4257900.0
164;2021-05-20;CLNE;0.0;0.0;7.639999866485596;7.639999866485596;7.949999809265137;7.480000019073486;7.949999809265137;5290000.0
165;2021-05-21;CLNE;0.0;0.0;7.730000019073486;7.730000019073486;8.0;7.699999809265137;7.78000020980835;4208800.0
166;2021-05-22;CLNE;0.0;0.0;7.730000019073486;7.730000019073486;8.0;7.699999809265137;7.78000020980835;4208800.0
167;2021-05-23;CLNE;0.0;0.0;7.730000019073486;7.730000019073486;8.0;7.699999809265137;7.78000020980835;4208800.0
168;2021-05-24;CLNE;0.0;0.0;7.960000038146973;7.960000038146973;8.0600004196167;7.630000114440918;7.820000171661377;3630700.0
169;2021-05-25;CLNE;0.0;0.0;7.630000114440918;7.630000114440918;8.069999694824219;7.630000114440918;8.020000457763672;4703100.0
170;2021-05-26;CLNE;0.0;0.0;8.039999961853027;8.039999961853027;8.109999656677246;7.670000076293945;7.710000038146973;5280900.0
171;2021-05-27;CLNE;0.0;0.0;8.09000015258789;8.09000015258789;8.15999984741211;7.820000171661377;8.100000381469727;7756500.0
172;2021-05-28;CLNE;0.0;0.0;7.920000076293945;7.920000076293945;8.180000305175781;7.75;8.180000305175781;5613100.0
173;2021-05-29;CLNE;0.0;143.29;7.920000076293945;7.920000076293945;8.180000305175781;7.75;8.180000305175781;5613100.0
174;2021-05-30;CLNE;0.0;0.0;7.920000076293945;7.920000076293945;8.180000305175781;7.75;8.180000305175781;5613100.0
175;2021-05-31;CLNE;0.0;0.0;7.920000076293945;7.920000076293945;8.180000305175781;7.75;8.180000305175781;5613100.0
176;2021-06-01;CLNE;0.0;0.0;8.100000381469727;8.100000381469727;8.15999984741211;7.860000133514404;7.989999771118164;5255400.0
177;2021-06-02;CLNE;0.0;0.0;8.130000114440918;8.130000114440918;8.220000267028809;7.940000057220459;8.15999984741211;6936300.0
178;2021-06-03;CLNE;0.0;0.0;9.119999885559082;9.119999885559082;9.739999771118164;8.420000076293945;8.420000076293945;30286100.0
179;2021-06-04;CLNE;4284.04;264.14;9.3100004196167;9.3100004196167;11.239999771118164;9.210000038146973;10.130000114440918;33219700.0
180;2021-06-05;CLNE;3906.46;813.56;9.3100004196167;9.3100004196167;11.239999771118164;9.210000038146973;10.130000114440918;33219700.0
181;2021-06-06;CLNE;0.0;129.48;9.3100004196167;9.3100004196167;11.239999771118164;9.210000038146973;10.130000114440918;33219700.0
182;2021-06-07;CLNE;616.25;1043.68;10.359999656677246;10.359999656677246;10.949999809265137;9.739999771118164;10.430000305175781;28229900.0
183;2021-06-08;CLNE;2946.19;120.35;9.899999618530273;9.899999618530273;10.550000190734863;9.319999694824219;10.520000457763672;44361300.0
184;2021-06-09;CLNE;12471.41;3769.66;13.020000457763672;13.020000457763672;14.5;11.149999618530273;13.8100004196167;157154800.0
185;2021-06-10;CLNE;2381.94;1583.2500000000002;10.989999771118164;10.989999771118164;12.670000076293945;10.420000076293945;12.59000015258789;59988500.0
186;2021-05-11;NOK;0.0;0.0;4.909458160400391;4.929999828338623;4.940000057220459;4.820000171661377;4.849999904632568;48344900.0
187;2021-05-12;NOK;0.0;0.0;4.690374851226807;4.710000038146973;4.880000114440918;4.690000057220459;4.849999904632568;44321400.0
188;2021-05-13;NOK;0.0;242.97;4.730208396911621;4.75;4.789999961853027;4.659999847412109;4.760000228881836;34768600.0
189;2021-05-14;NOK;0.0;0.0;4.879583358764648;4.900000095367432;4.900000095367432;4.789999961853027;4.840000152587891;24306400.0
190;2021-05-15;NOK;0.0;0.0;4.879583358764648;4.900000095367432;4.900000095367432;4.789999961853027;4.840000152587891;24306400.0
191;2021-05-16;NOK;0.0;0.0;4.879583358764648;4.900000095367432;4.900000095367432;4.789999961853027;4.840000152587891;24306400.0
192;2021-05-17;NOK;0.0;0.0;4.8895416259765625;4.909999847412109;4.929999828338623;4.860000133514404;4.880000114440918;21961100.0
193;2021-05-18;NOK;0.0;0.0;4.959249973297119;4.980000019073486;5.070000171661377;4.949999809265137;4.989999771118164;43302500.0
194;2021-05-19;NOK;0.0;0.0;4.919416904449463;4.940000057220459;4.96999979019165;4.889999866485596;4.900000095367432;27387100.0
195;2021-05-20;NOK;0.0;0.0;5.128541946411133;5.150000095367432;5.150000095367432;4.940000057220459;4.949999809265137;49555700.0
196;2021-05-21;NOK;0.0;0.0;5.028958320617676;5.050000190734863;5.159999847412109;5.039999961853027;5.150000095367432;38946200.0
197;2021-05-22;NOK;0.0;0.0;5.028958320617676;5.050000190734863;5.159999847412109;5.039999961853027;5.150000095367432;38946200.0
198;2021-05-23;NOK;0.0;0.0;5.028958320617676;5.050000190734863;5.159999847412109;5.039999961853027;5.150000095367432;38946200.0
199;2021-05-24;NOK;0.0;0.0;4.999083518981934;5.019999980926514;5.090000152587891;5.0;5.039999961853027;20700400.0
200;2021-05-25;NOK;0.0;0.0;4.979166507720947;5.0;5.050000190734863;4.949999809265137;5.039999961853027;26384100.0
201;2021-05-26;NOK;0.0;0.0;4.929374694824219;4.949999809265137;5.03000020980835;4.920000076293945;4.929999828338623;46709100.0
202;2021-05-27;NOK;0.0;0.0;5.048875331878662;5.070000171661377;5.099999904632568;4.960000038146973;4.960000038146973;52034900.0
203;2021-05-28;NOK;0.0;110.88;5.138499736785889;5.159999847412109;5.289999961853027;5.139999866485596;5.199999809265137;68837800.0
204;2021-05-29;NOK;0.0;0.0;5.138499736785889;5.159999847412109;5.289999961853027;5.139999866485596;5.199999809265137;68837800.0
205;2021-05-30;NOK;0.0;0.0;5.138499736785889;5.159999847412109;5.289999961853027;5.139999866485596;5.199999809265137;68837800.0
206;2021-05-31;NOK;442.84999999999997;0.0;5.138499736785889;5.159999847412109;5.289999961853027;5.139999866485596;5.199999809265137;68837800.0
207;2021-06-01;NOK;0.0;0.0;5.168375015258789;5.190000057220459;5.25;5.150000095367432;5.210000038146973;29907300.0
208;2021-06-02;NOK;0.0;0.0;5.427291393280029;5.449999809265137;5.550000190734863;5.239999771118164;5.25;122532600.0
